Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,C1_5,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C1_5,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,42,.,.,7.000000,32.000000,,0.21875,0,.,.,0.000000,0.000000,,,42,.,.,7.000000,32.000000,,0.21875,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,42,.,.,7.000000,32.000000,,0.21875,0,.,.,0.000000,0.000000,,,42,.,.,7.000000,32.000000,,0.21875,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,42,.,.,7.000000,32.000000,,0.21875,0,.,.,0.000000,0.000000,,,42,.,.,7.000000,32.000000,,0.21875,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,42,.,.,7.000000,32.000000,,0.21875,0,.,.,0.000000,0.000000,,,42,.,.,7.000000,32.000000,,0.21875,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,2,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,2,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,2,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,2,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,2,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,2,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,2,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,2,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,38,.,.,9.000000,25.000000,,0.36,0,.,.,0.000000,0.000000,,,38,.,.,9.000000,25.000000,,0.36,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,38,.,.,9.000000,25.000000,,0.36,0,.,.,0.000000,0.000000,,,38,.,.,9.000000,25.000000,,0.36,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,38,.,.,9.000000,25.000000,,0.36,0,.,.,0.000000,0.000000,,,38,.,.,9.000000,25.000000,,0.36,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,38,.,.,9.000000,25.000000,,0.36,0,.,.,0.000000,0.000000,,,38,.,.,9.000000,25.000000,,0.36,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,4,.,.,1.000000,2.000000,,0.5,0,.,.,0.000000,0.000000,,,4,.,.,1.000000,2.000000,,0.5,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983,495961.000000,0.000000,4,.,.,1.000000,2.000000,,0.5,0,.,.,0.000000,0.000000,,,4,.,.,1.000000,2.000000,,0.5,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,4,.,.,1.000000,2.000000,,0.5,0,.,.,0.000000,0.000000,,,4,.,.,1.000000,2.000000,,0.5,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,495961.000000,495961.000000,0.000000,4,.,.,1.000000,2.000000,,0.5,0,.,.,0.000000,0.000000,,,4,.,.,1.000000,2.000000,,0.5,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.289331,0.288288,0.0,0.28880900000000004,389,3,41689983,495961.000000,0.000000,553,381.000000,172.000000,161.000000,392.000000,2.2151162790697674,0.4107142857142857,160,105.000000,55.000000,160.000000,0.000000,1.9090909090909092,,393,276.000000,117.000000,1.000000,392.000000,2.358974358974359,0.002551020408163265,555,380.000000,175.000000,555.000000,0.000000,2.1714285714285713,,160,105.000000,55.000000,160.000000,0.000000,1.9090909090909092,,395,275.000000,120.000000,395.000000,0.000000,2.2916666666666665,,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,*,PASS,*,QUAL,*,0.289331,0.288288,0.0,0.28880900000000004,389,3,41689983,495961.000000,0.000000,553,381.000000,172.000000,161.000000,392.000000,2.2151162790697674,0.4107142857142857,160,105.000000,55.000000,160.000000,0.000000,1.9090909090909092,,393,276.000000,117.000000,1.000000,392.000000,2.358974358974359,0.002551020408163265,555,380.000000,175.000000,555.000000,0.000000,2.1714285714285713,,160,105.000000,55.000000,160.000000,0.000000,1.9090909090909092,,395,275.000000,120.000000,395.000000,0.000000,2.2916666666666665,,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983.000000,495961.000000,0.000000,1,1.000000,0.000000,0.000000,1.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,0.000000,1.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983.000000,495961.000000,0.000000,1,1.000000,0.000000,0.000000,1.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,0.000000,1.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,ALL,*,QUAL,*,0.28985500000000003,0.288288,0.0,0.28907,389,3,495961.000000,495961.000000,0.000000,552,380.000000,172.000000,161.000000,391.000000,2.2093023255813953,0.4117647058823529,160,105.000000,55.000000,160.000000,0.000000,1.9090909090909092,,392,275.000000,117.000000,1.000000,391.000000,2.3504273504273505,0.0025575447570332483,555,380.000000,175.000000,555.000000,0.000000,2.1714285714285713,,160,105.000000,55.000000,160.000000,0.000000,1.9090909090909092,,395,275.000000,120.000000,395.000000,0.000000,2.2916666666666665,,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.28985500000000003,0.288288,0.0,0.28907,389,3,495961.000000,495961.000000,0.000000,552,380.000000,172.000000,161.000000,391.000000,2.2093023255813953,0.4117647058823529,160,105.000000,55.000000,160.000000,0.000000,1.9090909090909092,,392,275.000000,117.000000,1.000000,391.000000,2.3504273504273505,0.0025575447570332483,555,380.000000,175.000000,555.000000,0.000000,2.1714285714285713,,160,105.000000,55.000000,160.000000,0.000000,1.9090909090909092,,395,275.000000,120.000000,395.000000,0.000000,2.2916666666666665,,0,0.000000,0.000000,0.000000,0.000000,,
